Gene.ID	WBGene	name
21ur-12054	0	0
21ur-12055	0	0
21ur-12057	0	0
21ur-12058	0	0
21ur-12059	0	0
21ur-1206	0	0
21ur-12061	0	0
21ur-12062	0	0
21ur-12063	0	0
21ur-12064	0	0
21ur-12065	0	0
21ur-12068	0	0
21ur-1207	0	0
21ur-12070	0	0
21ur-12073	0	0
21ur-12078	0	0
21ur-12079	0	0
21ur-1208	0	0
21ur-12082	0	0
21ur-12084	0	0
21ur-12086	0	0
21ur-12089	0	0
21ur-12090	0	0
21ur-12091	0	0
21ur-12092	0	0
21ur-12094	0	0
21ur-12097	0	0
21ur-121	0	0
21ur-1210	0	0
21ur-12100	0	0
21ur-12103	0	0
21ur-12104	0	0
21ur-12106	0	0
21ur-12109	0	0
21ur-1211	0	0
21ur-12111	0	0
21ur-12113	0	0
21ur-12114	0	0
21ur-12115	0	0
21ur-12117	0	0
21ur-12118	0	0
21ur-12120	0	0
21ur-12122	0	0
21ur-12123	0	0
21ur-12124	0	0
21ur-12125	0	0
21ur-12126	0	0
21ur-12127	0	0
21ur-12129	0	0
21ur-1213	0	0
21ur-12130	0	0
21ur-12131	0	0
21ur-12132	0	0
21ur-12133	0	0
21ur-12136	0	0
21ur-1214	0	0
21ur-12143	0	0
21ur-12146	0	0
21ur-12147	0	0
21ur-12148	0	0
21ur-1215	0	0
21ur-12156	0	0
21ur-12157	0	0
21ur-1216	0	0
21ur-12161	0	0
21ur-12164	0	0
21ur-12165	0	0
21ur-12166	0	0
21ur-12167	0	0
21ur-12169	0	0
21ur-1217	0	0
21ur-12170	0	0
21ur-12171	0	0
21ur-12172	0	0
21ur-12173	0	0
21ur-12175	0	0
21ur-12176	0	0
21ur-12177	0	0
21ur-1218	0	0
21ur-12181	0	0
21ur-12182	0	0
21ur-12184	0	0
21ur-12187	0	0
21ur-12188	0	0
21ur-12189	0	0
21ur-1219	0	0
21ur-12190	0	0
21ur-12191	0	0
21ur-12192	0	0
21ur-12195	0	0
21ur-12196	0	0
21ur-12199	0	0
21ur-122	0	0
21ur-12200	0	0
21ur-12204	0	0
21ur-12205	0	0
21ur-12206	0	0
21ur-1221	0	0
21ur-12210	0	0
21ur-12212	0	0
21ur-12213	0	0
21ur-12214	0	0
21ur-12218	0	0
21ur-1222	0	0
21ur-12222	0	0
21ur-12225	0	0
21ur-12228	0	0
21ur-1223	0	0
21ur-12232	0	0
21ur-12233	0	0
21ur-12234	0	0
21ur-12235	0	0
21ur-12237	0	0
21ur-12239	0	0
21ur-1224	0	0
21ur-12241	0	0
21ur-12243	0	0
21ur-12244	0	0
21ur-12245	0	0
21ur-12246	0	0
21ur-12248	0	0
21ur-12249	0	0
21ur-12250	0	0
21ur-12251	0	0
21ur-12253	0	0
21ur-12254	0	0
21ur-12255	0	0
21ur-12257	0	0
21ur-12259	0	0
21ur-1226	0	0
21ur-12264	0	0
21ur-12267	0	0
21ur-12270	0	0
21ur-12272	0	0
21ur-12274	0	0
21ur-12277	0	0
21ur-12278	0	0
21ur-12279	0	0
21ur-12280	0	0
21ur-12281	0	0
21ur-12282	0	0
21ur-12289	0	0
21ur-1229	0	0
21ur-12292	0	0
21ur-12294	0	0
21ur-12295	0	0
21ur-12298	0	0
21ur-12299	0	0
21ur-1230	0	0
21ur-12304	0	0
21ur-12305	0	0
21ur-12307	0	0
21ur-12308	0	0
21ur-1231	0	0
21ur-12310	0	0
21ur-12311	0	0
21ur-12312	0	0
21ur-12313	0	0
21ur-12314	0	0
21ur-12318	0	0
21ur-12319	0	0
21ur-1232	0	0
21ur-12321	0	0
21ur-12322	0	0
21ur-12324	0	0
21ur-1233	0	0
21ur-12331	0	0
21ur-12332	0	0
21ur-12333	0	0
21ur-12336	0	0
21ur-12337	0	0
21ur-12338	0	0
21ur-1234	0	0
21ur-12345	0	0
21ur-12346	0	0
21ur-12349	0	0
21ur-1235	0	0
21ur-12351	0	0
21ur-12352	0	0
21ur-12355	0	0
21ur-12357	0	0
21ur-12358	0	0
21ur-1236	0	0
21ur-12360	0	0
21ur-12364	0	0
21ur-1237	0	0
21ur-12370	0	0
21ur-12371	0	0
21ur-12373	0	0
21ur-12375	0	0
21ur-12377	0	0
21ur-12378	0	0
21ur-12379	0	0
21ur-1238	0	0
21ur-12380	0	0
21ur-12384	0	0
21ur-12385	0	0
21ur-12387	0	0
21ur-12388	0	0
21ur-12392	0	0
21ur-12393	0	0
21ur-12396	0	0
21ur-12397	0	0
21ur-12398	0	0
21ur-12399	0	0
21ur-124	0	0
21ur-12401	0	0
21ur-12402	0	0
21ur-12404	0	0
21ur-12405	0	0
21ur-12407	0	0
21ur-12408	0	0
21ur-12415	0	0
21ur-12416	0	0
21ur-12418	0	0
21ur-1242	0	0
21ur-12421	0	0
21ur-12426	0	0
21ur-12429	0	0
21ur-12430	0	0
21ur-12431	0	0
21ur-12432	0	0
21ur-12434	0	0
21ur-12438	0	0
21ur-12439	0	0
21ur-1244	0	0
21ur-12441	0	0
21ur-12442	0	0
21ur-12444	0	0
21ur-12448	0	0
21ur-1245	0	0
21ur-12451	0	0
21ur-12453	0	0
21ur-12459	0	0
21ur-1246	0	0
21ur-12461	0	0
21ur-12462	0	0
21ur-12464	0	0
21ur-12465	0	0
21ur-12466	0	0
21ur-12467	0	0
21ur-1247	0	0
21ur-12472	0	0
21ur-12474	0	0
21ur-12476	0	0
21ur-12478	0	0
21ur-12479	0	0
21ur-12482	0	0
21ur-12484	0	0
21ur-12485	0	0
21ur-12488	0	0
21ur-12489	0	0
21ur-1249	0	0
21ur-12491	0	0
21ur-12495	0	0
21ur-12499	0	0
21ur-125	0	0
21ur-1250	0	0
21ur-12500	0	0
21ur-12502	0	0
21ur-12503	0	0
21ur-12504	0	0
21ur-12505	0	0
21ur-12506	0	0
21ur-12507	0	0
21ur-12509	0	0
21ur-12510	0	0
21ur-1252	0	0
21ur-12520	0	0
21ur-12522	0	0
21ur-12523	0	0
21ur-12524	0	0
21ur-12525	0	0
21ur-12526	0	0
21ur-12528	0	0
21ur-12529	0	0
21ur-1253	0	0
21ur-12530	0	0
21ur-12531	0	0
21ur-12533	0	0
21ur-12534	0	0
21ur-12539	0	0
21ur-1254	0	0
21ur-12542	0	0
21ur-12545	0	0
21ur-12547	0	0
21ur-12549	0	0
21ur-1255	0	0
21ur-12552	0	0
21ur-12553	0	0
21ur-12556	0	0
21ur-12557	0	0
21ur-12558	0	0
21ur-1256	0	0
21ur-12561	0	0
21ur-12564	0	0
21ur-12569	0	0
21ur-1257	0	0
21ur-12571	0	0
21ur-12572	0	0
21ur-12574	0	0
21ur-12578	0	0
21ur-12579	0	0
21ur-1258	0	0
21ur-12581	0	0
21ur-12584	0	0
21ur-12589	0	0
21ur-12590	0	0
21ur-12592	0	0
21ur-12593	0	0
21ur-12596	0	0
21ur-12597	0	0
21ur-12598	0	0
21ur-126	0	0
21ur-1260	0	0
21ur-12600	0	0
21ur-12602	0	0
21ur-12605	0	0
21ur-12608	0	0
21ur-12609	0	0
21ur-1261	0	0
21ur-12612	0	0
21ur-12613	0	0
21ur-12615	0	0
21ur-12616	0	0
21ur-12617	0	0
21ur-12619	0	0
21ur-1262	0	0
21ur-12620	0	0
21ur-12621	0	0
21ur-12624	0	0
21ur-12625	0	0
21ur-12626	0	0
21ur-12628	0	0
21ur-12629	0	0
21ur-12630	0	0
21ur-12631	0	0
21ur-12634	0	0
21ur-12635	0	0
21ur-12638	0	0
21ur-1264	0	0
21ur-12645	0	0
21ur-12647	0	0
21ur-12648	0	0
21ur-1265	0	0
21ur-12650	0	0
21ur-12651	0	0
21ur-12655	0	0
21ur-12657	0	0
21ur-12659	0	0
21ur-12666	0	0
21ur-12669	0	0
21ur-1267	0	0
21ur-12673	0	0
21ur-12674	0	0
21ur-12679	0	0
21ur-12684	0	0
21ur-12685	0	0
21ur-12689	0	0
21ur-1269	0	0
21ur-12690	0	0
21ur-12691	0	0
21ur-12693	0	0
21ur-12695	0	0
21ur-12696	0	0
21ur-12697	0	0
21ur-12699	0	0
21ur-1270	0	0
21ur-12700	0	0
21ur-12702	0	0
21ur-12706	0	0
21ur-12707	0	0
21ur-12708	0	0
21ur-12709	0	0
21ur-1271	0	0
21ur-12716	0	0
21ur-12717	0	0
21ur-12718	0	0
21ur-1272	0	0
21ur-12722	0	0
21ur-12723	0	0
21ur-12724	0	0
21ur-12727	0	0
21ur-12728	0	0
21ur-1273	0	0
21ur-12732	0	0
21ur-12734	0	0
21ur-12737	0	0
21ur-12738	0	0
21ur-12739	0	0
21ur-1274	0	0
21ur-12740	0	0
21ur-12741	0	0
21ur-12743	0	0
21ur-12745	0	0
21ur-12747	0	0
21ur-12748	0	0
21ur-12749	0	0
21ur-12752	0	0
21ur-12753	0	0
21ur-12754	0	0
21ur-12756	0	0
21ur-12757	0	0
21ur-12759	0	0
21ur-1276	0	0
21ur-12760	0	0
21ur-12761	0	0
21ur-12763	0	0
21ur-12764	0	0
21ur-12766	0	0
21ur-12769	0	0
21ur-1277	0	0
21ur-12771	0	0
21ur-12774	0	0
21ur-12775	0	0
21ur-12777	0	0
21ur-1278	0	0
21ur-12783	0	0
21ur-12784	0	0
21ur-12786	0	0
21ur-12788	0	0
21ur-12789	0	0
21ur-1279	0	0
21ur-12790	0	0
21ur-12793	0	0
21ur-12794	0	0
21ur-12798	0	0
21ur-128	0	0
21ur-1280	0	0
21ur-12801	0	0
21ur-12806	0	0
21ur-12807	0	0
21ur-12808	0	0
21ur-12809	0	0
21ur-1281	0	0
21ur-12813	0	0
21ur-12818	0	0
21ur-12820	0	0
21ur-12822	0	0
21ur-12826	0	0
21ur-12827	0	0
21ur-12828	0	0
21ur-1283	0	0
21ur-12830	0	0
21ur-12833	0	0
21ur-12834	0	0
21ur-12835	0	0
21ur-12837	0	0
21ur-12838	0	0
21ur-12839	0	0
21ur-1284	0	0
21ur-12840	0	0
21ur-12842	0	0
21ur-12844	0	0
21ur-12845	0	0
21ur-12846	0	0
21ur-12847	0	0
21ur-12848	0	0
21ur-12849	0	0
21ur-1285	0	0
21ur-12850	0	0
21ur-12851	0	0
21ur-12852	0	0
21ur-12853	0	0
21ur-12854	0	0
21ur-12855	0	0
21ur-12856	0	0
21ur-12857	0	0
21ur-12858	0	0
21ur-12866	0	0
21ur-12867	0	0
21ur-12869	0	0
21ur-12872	0	0
21ur-12874	0	0
21ur-12875	0	0
21ur-12877	0	0
21ur-12879	0	0
21ur-1288	0	0
21ur-12880	0	0
21ur-12882	0	0
21ur-12883	0	0
21ur-12884	0	0
21ur-12885	0	0
21ur-12886	0	0
21ur-12888	0	0
21ur-12889	0	0
21ur-12895	0	0
21ur-12896	0	0
21ur-12898	0	0
21ur-12899	0	0
21ur-129	0	0
21ur-1290	0	0
21ur-12901	0	0
21ur-12903	0	0
21ur-12905	0	0
21ur-12907	0	0
21ur-12908	0	0
21ur-12909	0	0
21ur-1291	0	0
21ur-12910	0	0
21ur-12911	0	0
21ur-12914	0	0
21ur-12915	0	0
21ur-12917	0	0
21ur-12918	0	0
21ur-12919	0	0
21ur-1292	0	0
21ur-12921	0	0
21ur-12923	0	0
21ur-12926	0	0
21ur-12927	0	0
21ur-1293	0	0
21ur-12930	0	0
21ur-12931	0	0
21ur-12932	0	0
21ur-12935	0	0
21ur-12937	0	0
21ur-12938	0	0
21ur-12939	0	0
21ur-1294	0	0
21ur-12940	0	0
21ur-12941	0	0
21ur-12942	0	0
21ur-12943	0	0
21ur-12944	0	0
21ur-12947	0	0
21ur-12949	0	0
21ur-12952	0	0
21ur-12953	0	0
21ur-12954	0	0
21ur-12957	0	0
21ur-12958	0	0
21ur-12960	0	0
21ur-12961	0	0
21ur-12964	0	0
21ur-12965	0	0
21ur-12967	0	0
21ur-12969	0	0
21ur-12970	0	0
21ur-12972	0	0
21ur-12975	0	0
21ur-12976	0	0
21ur-12977	0	0
21ur-12978	0	0
21ur-12979	0	0
21ur-1298	0	0
21ur-12981	0	0
21ur-12985	0	0
21ur-12988	0	0
21ur-1299	0	0
21ur-12991	0	0
21ur-12992	0	0
21ur-12993	0	0
21ur-12994	0	0
21ur-12995	0	0
21ur-130	0	0
21ur-1300	0	0
21ur-13000	0	0
21ur-13001	0	0
21ur-13003	0	0
21ur-13006	0	0
21ur-13007	0	0
21ur-13008	0	0
21ur-13009	0	0
21ur-1301	0	0
21ur-13010	0	0
21ur-13011	0	0
21ur-13018	0	0
21ur-1302	0	0
21ur-13023	0	0
21ur-13026	0	0
21ur-13029	0	0
21ur-1303	0	0
21ur-13030	0	0
21ur-13032	0	0
21ur-13033	0	0
21ur-13034	0	0
21ur-13037	0	0
21ur-13039	0	0
21ur-1304	0	0
21ur-13041	0	0
21ur-13043	0	0
21ur-13047	0	0
21ur-13049	0	0
21ur-1305	0	0
21ur-13050	0	0
21ur-13053	0	0
21ur-13055	0	0
21ur-13056	0	0
21ur-13057	0	0
21ur-13058	0	0
21ur-1306	0	0
21ur-13060	0	0
21ur-13062	0	0
21ur-13063	0	0
21ur-13064	0	0
21ur-13065	0	0
21ur-13066	0	0
21ur-13069	0	0
21ur-1307	0	0
21ur-13072	0	0
21ur-13073	0	0
21ur-13074	0	0
21ur-13076	0	0
21ur-13078	0	0
21ur-13079	0	0
21ur-13080	0	0
21ur-13082	0	0
21ur-13086	0	0
21ur-13089	0	0
21ur-1309	0	0
21ur-13091	0	0
21ur-13093	0	0
21ur-13094	0	0
21ur-13097	0	0
21ur-13099	0	0
21ur-131	0	0
21ur-1310	0	0
21ur-13100	0	0
21ur-13102	0	0
21ur-13104	0	0
21ur-13106	0	0
21ur-13109	0	0
21ur-1311	0	0
21ur-13110	0	0
21ur-13112	0	0
21ur-13113	0	0
21ur-13119	0	0
21ur-1312	0	0
21ur-13120	0	0
21ur-13122	0	0
21ur-13123	0	0
21ur-13127	0	0
21ur-1313	0	0
21ur-13130	0	0
21ur-13133	0	0
21ur-13135	0	0
21ur-13136	0	0
21ur-13137	0	0
21ur-13139	0	0
21ur-1314	0	0
21ur-13140	0	0
21ur-13142	0	0
21ur-13143	0	0
21ur-13145	0	0
21ur-13148	0	0
21ur-1315	0	0
21ur-13152	0	0
21ur-13156	0	0
21ur-13158	0	0
21ur-13159	0	0
21ur-1316	0	0
21ur-13160	0	0
21ur-13161	0	0
21ur-13164	0	0
21ur-13165	0	0
21ur-1317	0	0
21ur-13172	0	0
21ur-13173	0	0
21ur-13176	0	0
21ur-1318	0	0
21ur-13180	0	0
21ur-13181	0	0
21ur-13182	0	0
21ur-13183	0	0
21ur-13184	0	0
21ur-13188	0	0
21ur-13191	0	0
21ur-13192	0	0
21ur-13193	0	0
21ur-13194	0	0
21ur-13195	0	0
21ur-13198	0	0
21ur-132	0	0
21ur-13200	0	0
21ur-13201	0	0
21ur-13204	0	0
21ur-13206	0	0
21ur-13209	0	0
21ur-13210	0	0
21ur-13212	0	0
21ur-13215	0	0
21ur-13216	0	0
21ur-13217	0	0
21ur-1322	0	0
21ur-13224	0	0
21ur-13225	0	0
21ur-13226	0	0
21ur-13227	0	0
21ur-13229	0	0
21ur-1323	0	0
21ur-13230	0	0
21ur-13232	0	0
21ur-13233	0	0
21ur-13235	0	0
21ur-1324	0	0
21ur-13240	0	0
21ur-13242	0	0
21ur-13244	0	0
21ur-13246	0	0
21ur-13248	0	0
21ur-13249	0	0
21ur-1325	0	0
21ur-13253	0	0
21ur-13259	0	0
21ur-1326	0	0
21ur-13260	0	0
21ur-13263	0	0
21ur-13264	0	0
21ur-13265	0	0
21ur-13268	0	0
21ur-1327	0	0
21ur-13270	0	0
21ur-13271	0	0
21ur-13272	0	0
21ur-13273	0	0
21ur-13274	0	0
21ur-13278	0	0
21ur-13279	0	0
21ur-1328	0	0
21ur-13280	0	0
21ur-13283	0	0
21ur-13285	0	0
21ur-13286	0	0
21ur-13287	0	0
21ur-13288	0	0
21ur-13289	0	0
21ur-13290	0	0
21ur-13291	0	0
21ur-13297	0	0
21ur-13298	0	0
21ur-13299	0	0
21ur-133	0	0
21ur-1330	0	0
21ur-13301	0	0
21ur-13306	0	0
21ur-13309	0	0
21ur-1331	0	0
21ur-13311	0	0
21ur-13314	0	0
21ur-13318	0	0
21ur-1332	0	0
21ur-13321	0	0
21ur-13322	0	0
21ur-13323	0	0
21ur-13332	0	0
21ur-13335	0	0
21ur-13336	0	0
21ur-13337	0	0
21ur-13339	0	0
21ur-1334	0	0
21ur-13340	0	0
21ur-13343	0	0
21ur-13345	0	0
21ur-13346	0	0
21ur-1335	0	0
21ur-13350	0	0
21ur-13353	0	0
21ur-13355	0	0
21ur-13357	0	0
21ur-13358	0	0
21ur-13359	0	0
21ur-1336	0	0
21ur-13365	0	0
21ur-13367	0	0
21ur-1337	0	0
21ur-13371	0	0
21ur-13376	0	0
21ur-13377	0	0
21ur-13379	0	0
21ur-13383	0	0
21ur-13386	0	0
21ur-13388	0	0
21ur-1339	0	0
21ur-13390	0	0
21ur-13392	0	0
21ur-13396	0	0
21ur-134	0	0
21ur-13400	0	0
21ur-13401	0	0
21ur-13402	0	0
21ur-13403	0	0
21ur-13404	0	0
21ur-13409	0	0
21ur-1341	0	0
21ur-13410	0	0
21ur-13414	0	0
21ur-13415	0	0
21ur-13416	0	0
21ur-13417	0	0
21ur-13418	0	0
21ur-13419	0	0
21ur-1342	0	0
21ur-13420	0	0
21ur-13428	0	0
21ur-1343	0	0
21ur-13431	0	0
21ur-13432	0	0
21ur-13436	0	0
21ur-13439	0	0
21ur-1344	0	0
21ur-13444	0	0
21ur-13445	0	0
21ur-13448	0	0
21ur-1345	0	0
21ur-13453	0	0
21ur-13455	0	0
21ur-13456	0	0
21ur-13457	0	0
21ur-1346	0	0
21ur-13461	0	0
21ur-13463	0	0
21ur-13464	0	0
21ur-13466	0	0
21ur-1347	0	0
21ur-13471	0	0
21ur-13472	0	0
21ur-13473	0	0
21ur-13475	0	0
21ur-13476	0	0
21ur-13478	0	0
21ur-1348	0	0
21ur-13481	0	0
21ur-13485	0	0
21ur-13488	0	0
21ur-13489	0	0
21ur-1349	0	0
21ur-13490	0	0
21ur-13491	0	0
21ur-13493	0	0
21ur-13494	0	0
21ur-13495	0	0
21ur-13497	0	0
21ur-135	0	0
21ur-1350	0	0
21ur-13500	0	0
21ur-13501	0	0
21ur-13502	0	0
21ur-13506	0	0
21ur-13507	0	0
21ur-13512	0	0
21ur-13514	0	0
21ur-13515	0	0
21ur-13517	0	0
21ur-13518	0	0
21ur-13519	0	0
21ur-1352	0	0
21ur-13520	0	0
21ur-13522	0	0
21ur-13525	0	0
21ur-13526	0	0
21ur-13527	0	0
21ur-13529	0	0
21ur-1353	0	0
21ur-13532	0	0
21ur-13533	0	0
21ur-13535	0	0
21ur-13539	0	0
21ur-1354	0	0
21ur-13541	0	0
21ur-13542	0	0
21ur-13544	0	0
21ur-13547	0	0
21ur-13549	0	0
21ur-1355	0	0
21ur-13550	0	0
21ur-13552	0	0
21ur-13553	0	0
21ur-13557	0	0
21ur-13559	0	0
21ur-1356	0	0
21ur-13560	0	0
21ur-13561	0	0
21ur-13562	0	0
21ur-13563	0	0
21ur-13565	0	0
21ur-13566	0	0
21ur-13567	0	0
21ur-13568	0	0
21ur-13569	0	0
21ur-1357	0	0
21ur-13570	0	0
21ur-13572	0	0
21ur-13573	0	0
21ur-13577	0	0
21ur-1358	0	0
21ur-13580	0	0
21ur-13581	0	0
21ur-13588	0	0
21ur-1359	0	0
21ur-13590	0	0
21ur-13591	0	0
21ur-13592	0	0
21ur-13593	0	0
21ur-13597	0	0
21ur-13598	0	0
21ur-13599	0	0
21ur-136	0	0
21ur-1360	0	0
21ur-13600	0	0
21ur-13601	0	0
21ur-13603	0	0
21ur-13604	0	0
21ur-13605	0	0
21ur-13610	0	0
21ur-13611	0	0
21ur-13612	0	0
21ur-13614	0	0
21ur-13615	0	0
21ur-13616	0	0
21ur-1362	0	0
21ur-13621	0	0
21ur-13623	0	0
21ur-13625	0	0
21ur-13626	0	0
21ur-13627	0	0
21ur-1363	0	0
21ur-13631	0	0
21ur-13632	0	0
21ur-13634	0	0
21ur-13635	0	0
21ur-13639	0	0
21ur-13641	0	0
21ur-13643	0	0
21ur-13644	0	0
21ur-13646	0	0
21ur-1365	0	0
21ur-13651	0	0
21ur-13653	0	0
21ur-13655	0	0
21ur-13658	0	0
21ur-1366	0	0
21ur-13662	0	0
21ur-13664	0	0
21ur-13666	0	0
21ur-13669	0	0
21ur-1367	0	0
21ur-13670	0	0
21ur-13671	0	0
21ur-13675	0	0
21ur-13678	0	0
21ur-13679	0	0
21ur-13680	0	0
21ur-13681	0	0
21ur-13682	0	0
21ur-13683	0	0
21ur-13684	0	0
21ur-13686	0	0
21ur-13687	0	0
21ur-13688	0	0
21ur-13689	0	0
21ur-1369	0	0
21ur-13691	0	0
21ur-13695	0	0
21ur-13696	0	0
21ur-137	0	0
21ur-13702	0	0
21ur-13703	0	0
21ur-13705	0	0
21ur-1371	0	0
21ur-13711	0	0
21ur-13712	0	0
21ur-13713	0	0
21ur-13714	0	0
21ur-13715	0	0
21ur-13718	0	0
21ur-13719	0	0
21ur-1372	0	0
21ur-13721	0	0
21ur-13723	0	0
21ur-13724	0	0
21ur-13729	0	0
21ur-1373	0	0
21ur-13730	0	0
21ur-13731	0	0
21ur-13733	0	0
21ur-13735	0	0
21ur-13737	0	0
21ur-13738	0	0
21ur-13739	0	0
21ur-1374	0	0
21ur-13740	0	0
21ur-13741	0	0
21ur-13743	0	0
21ur-13745	0	0
21ur-13746	0	0
21ur-13748	0	0
21ur-13749	0	0
21ur-1375	0	0
21ur-13753	0	0
21ur-13754	0	0
21ur-13755	0	0
21ur-13756	0	0
21ur-13757	0	0
21ur-13759	0	0
21ur-13760	0	0
21ur-13761	0	0
21ur-13762	0	0
21ur-13765	0	0
21ur-13766	0	0
21ur-13769	0	0
21ur-1377	0	0
21ur-13771	0	0
21ur-13773	0	0
21ur-13774	0	0
21ur-13775	0	0
21ur-13776	0	0
21ur-13777	0	0
21ur-1378	0	0
21ur-13783	0	0
21ur-13788	0	0
21ur-1379	0	0
21ur-13790	0	0
21ur-13792	0	0
21ur-13793	0	0
21ur-13794	0	0
21ur-13795	0	0
21ur-13796	0	0
21ur-13799	0	0
21ur-138	0	0
21ur-1380	0	0
21ur-13802	0	0
21ur-13804	0	0
21ur-13806	0	0
21ur-13807	0	0
21ur-13809	0	0
21ur-1381	0	0
21ur-13813	0	0
21ur-13814	0	0
21ur-13815	0	0
21ur-1382	0	0
21ur-13820	0	0
21ur-13822	0	0
21ur-13823	0	0
21ur-13824	0	0
21ur-13825	0	0
21ur-13827	0	0
21ur-13828	0	0
21ur-1383	0	0
21ur-13830	0	0
21ur-13835	0	0
21ur-13837	0	0
21ur-1384	0	0
21ur-13840	0	0
21ur-13841	0	0
21ur-13844	0	0
21ur-13845	0	0
21ur-13846	0	0
21ur-1385	0	0
21ur-13850	0	0
21ur-13852	0	0
21ur-13854	0	0
21ur-13856	0	0
21ur-13857	0	0
21ur-13858	0	0
21ur-13860	0	0
21ur-13864	0	0
21ur-13866	0	0
21ur-13867	0	0
21ur-1387	0	0
21ur-13871	0	0
21ur-13874	0	0
21ur-13875	0	0
21ur-13876	0	0
21ur-13877	0	0
21ur-1388	0	0
21ur-13880	0	0
21ur-13881	0	0
21ur-13882	0	0
21ur-13883	0	0
21ur-13885	0	0
21ur-13888	0	0
21ur-1389	0	0
21ur-13893	0	0
21ur-13894	0	0
21ur-13897	0	0
21ur-1390	0	0
21ur-13900	0	0
21ur-13907	0	0
21ur-13908	0	0
21ur-1391	0	0
21ur-13912	0	0
21ur-13913	0	0
21ur-13915	0	0
21ur-13916	0	0
21ur-13918	0	0
21ur-13919	0	0
21ur-1392	0	0
21ur-13923	0	0
21ur-13926	0	0
21ur-13927	0	0
21ur-13928	0	0
21ur-13929	0	0
21ur-1393	0	0
21ur-13932	0	0
21ur-13936	0	0
21ur-13938	0	0
21ur-1394	0	0
21ur-13940	0	0
21ur-13941	0	0
21ur-13942	0	0
21ur-13943	0	0
21ur-13944	0	0
21ur-13948	0	0
21ur-13950	0	0
21ur-13952	0	0
21ur-13953	0	0
21ur-13959	0	0
21ur-1396	0	0
21ur-13960	0	0
21ur-13962	0	0
21ur-13964	0	0
21ur-13965	0	0
21ur-13966	0	0
21ur-13969	0	0
21ur-13971	0	0
21ur-13974	0	0
21ur-13977	0	0
21ur-13978	0	0
21ur-1398	0	0
21ur-13980	0	0
21ur-13981	0	0
21ur-13982	0	0
21ur-13984	0	0
21ur-13985	0	0
21ur-13987	0	0
21ur-13988	0	0
21ur-13989	0	0
21ur-1399	0	0
21ur-13990	0	0
21ur-13992	0	0
21ur-13993	0	0
21ur-13994	0	0
21ur-13996	0	0
21ur-13999	0	0
21ur-14	0	0
21ur-140	0	0
21ur-1400	0	0
21ur-14000	0	0
21ur-14001	0	0
21ur-14004	0	0
21ur-14006	0	0
21ur-14007	0	0
21ur-14011	0	0
21ur-14016	0	0
21ur-14017	0	0
21ur-14018	0	0
21ur-1402	0	0
21ur-14021	0	0
21ur-14022	0	0
21ur-14027	0	0
21ur-14029	0	0
21ur-14031	0	0
21ur-14033	0	0
21ur-14034	0	0
21ur-14035	0	0
21ur-14036	0	0
21ur-14037	0	0
21ur-14038	0	0
21ur-1404	0	0
21ur-14040	0	0
21ur-14042	0	0
21ur-14044	0	0
21ur-14047	0	0
21ur-14048	0	0
21ur-14049	0	0
21ur-1405	0	0
21ur-14051	0	0
21ur-14053	0	0
21ur-14056	0	0
21ur-1406	0	0
21ur-14061	0	0
21ur-14064	0	0
21ur-1407	0	0
21ur-14079	0	0
21ur-1408	0	0
21ur-14080	0	0
21ur-14081	0	0
21ur-14084	0	0
21ur-14085	0	0
21ur-14086	0	0
21ur-14096	0	0
21ur-14099	0	0
21ur-14104	0	0
21ur-14106	0	0
21ur-14108	0	0
21ur-1411	0	0
21ur-14110	0	0
21ur-14113	0	0
21ur-14115	0	0
21ur-14116	0	0
21ur-14117	0	0
21ur-14118	0	0
21ur-1412	0	0
21ur-14120	0	0
21ur-14121	0	0
21ur-14122	0	0
21ur-14123	0	0
21ur-14124	0	0
21ur-14125	0	0
21ur-1413	0	0
21ur-14131	0	0
21ur-14133	0	0
21ur-14134	0	0
21ur-14135	0	0
21ur-14136	0	0
21ur-14138	0	0
21ur-14139	0	0
21ur-1414	0	0
21ur-14141	0	0
21ur-14143	0	0
21ur-14144	0	0
21ur-14145	0	0
21ur-14147	0	0
21ur-14148	0	0
21ur-14149	0	0
21ur-1415	0	0
21ur-14151	0	0
21ur-14152	0	0
21ur-14154	0	0
21ur-14156	0	0
21ur-14157	0	0
21ur-14159	0	0
21ur-1416	0	0
21ur-14163	0	0
21ur-14165	0	0
21ur-14166	0	0
21ur-14169	0	0
21ur-1417	0	0
21ur-14171	0	0
21ur-14174	0	0
21ur-14179	0	0
21ur-1418	0	0
21ur-14180	0	0
21ur-14182	0	0
21ur-14183	0	0
21ur-14185	0	0
21ur-14186	0	0
21ur-14187	0	0
21ur-14188	0	0
21ur-14189	0	0
21ur-1419	0	0
21ur-14190	0	0
21ur-14192	0	0
21ur-14193	0	0
21ur-14197	0	0
21ur-14198	0	0
21ur-14199	0	0
21ur-1420	0	0
21ur-14200	0	0
21ur-14202	0	0
21ur-14203	0	0
21ur-14204	0	0
21ur-14206	0	0
21ur-14207	0	0
21ur-14209	0	0
21ur-1421	0	0
21ur-14213	0	0
21ur-14215	0	0
21ur-14217	0	0
21ur-14219	0	0
21ur-1422	0	0
21ur-14221	0	0
21ur-14222	0	0
21ur-14223	0	0
21ur-14224	0	0
21ur-14227	0	0
21ur-14228	0	0
21ur-14236	0	0
21ur-14237	0	0
21ur-14238	0	0
21ur-14239	0	0
21ur-1424	0	0
