Gene.ID	name	Row.names
21ur.type2-7874	21ur.type2-7874	21ur.type2-7874
21ur.type2-788	21ur.type2-788	21ur.type2-788
21ur.type2-7880	21ur.type2-7880	21ur.type2-7880
21ur.type2-7886	21ur.type2-7886	21ur.type2-7886
21ur.type2-7889	21ur.type2-7889	21ur.type2-7889
21ur.type2-79	21ur.type2-79	21ur.type2-79
21ur.type2-790	21ur.type2-790	21ur.type2-790
21ur.type2-7903	21ur.type2-7903	21ur.type2-7903
21ur.type2-7907	21ur.type2-7907	21ur.type2-7907
21ur.type2-7908	21ur.type2-7908	21ur.type2-7908
21ur.type2-7914	21ur.type2-7914	21ur.type2-7914
21ur.type2-7916	21ur.type2-7916	21ur.type2-7916
21ur.type2-7952	21ur.type2-7952	21ur.type2-7952
21ur.type2-7956	21ur.type2-7956	21ur.type2-7956
21ur.type2-796	21ur.type2-796	21ur.type2-796
21ur.type2-7962	21ur.type2-7962	21ur.type2-7962
21ur.type2-7965	21ur.type2-7965	21ur.type2-7965
21ur.type2-797	21ur.type2-797	21ur.type2-797
21ur.type2-7970	21ur.type2-7970	21ur.type2-7970
21ur.type2-7979	21ur.type2-7979	21ur.type2-7979
21ur.type2-7985	21ur.type2-7985	21ur.type2-7985
21ur.type2-7989	21ur.type2-7989	21ur.type2-7989
21ur.type2-7996	21ur.type2-7996	21ur.type2-7996
21ur.type2-7997	21ur.type2-7997	21ur.type2-7997
21ur.type2-7999	21ur.type2-7999	21ur.type2-7999
21ur.type2-8	21ur.type2-8	21ur.type2-8
21ur.type2-8016	21ur.type2-8016	21ur.type2-8016
21ur.type2-803	21ur.type2-803	21ur.type2-803
21ur.type2-8057	21ur.type2-8057	21ur.type2-8057
21ur.type2-806	21ur.type2-806	21ur.type2-806
21ur.type2-8061	21ur.type2-8061	21ur.type2-8061
21ur.type2-8074	21ur.type2-8074	21ur.type2-8074
21ur.type2-808	21ur.type2-808	21ur.type2-808
21ur.type2-8084	21ur.type2-8084	21ur.type2-8084
21ur.type2-8088	21ur.type2-8088	21ur.type2-8088
21ur.type2-8089	21ur.type2-8089	21ur.type2-8089
21ur.type2-8098	21ur.type2-8098	21ur.type2-8098
21ur.type2-811	21ur.type2-811	21ur.type2-811
21ur.type2-8110	21ur.type2-8110	21ur.type2-8110
21ur.type2-812	21ur.type2-812	21ur.type2-812
21ur.type2-8126	21ur.type2-8126	21ur.type2-8126
21ur.type2-8128	21ur.type2-8128	21ur.type2-8128
21ur.type2-813	21ur.type2-813	21ur.type2-813
21ur.type2-8133	21ur.type2-8133	21ur.type2-8133
21ur.type2-814	21ur.type2-814	21ur.type2-814
21ur.type2-816	21ur.type2-816	21ur.type2-816
21ur.type2-8169	21ur.type2-8169	21ur.type2-8169
21ur.type2-8184	21ur.type2-8184	21ur.type2-8184
21ur.type2-8186	21ur.type2-8186	21ur.type2-8186
21ur.type2-8194	21ur.type2-8194	21ur.type2-8194
21ur.type2-820	21ur.type2-820	21ur.type2-820
21ur.type2-8206	21ur.type2-8206	21ur.type2-8206
21ur.type2-8224	21ur.type2-8224	21ur.type2-8224
21ur.type2-8228	21ur.type2-8228	21ur.type2-8228
21ur.type2-8233	21ur.type2-8233	21ur.type2-8233
21ur.type2-8255	21ur.type2-8255	21ur.type2-8255
21ur.type2-8262	21ur.type2-8262	21ur.type2-8262
21ur.type2-8267	21ur.type2-8267	21ur.type2-8267
21ur.type2-8277	21ur.type2-8277	21ur.type2-8277
21ur.type2-8280	21ur.type2-8280	21ur.type2-8280
21ur.type2-8283	21ur.type2-8283	21ur.type2-8283
21ur.type2-8284	21ur.type2-8284	21ur.type2-8284
21ur.type2-8285	21ur.type2-8285	21ur.type2-8285
21ur.type2-8291	21ur.type2-8291	21ur.type2-8291
21ur.type2-832	21ur.type2-832	21ur.type2-832
21ur.type2-8329	21ur.type2-8329	21ur.type2-8329
21ur.type2-833	21ur.type2-833	21ur.type2-833
21ur.type2-8332	21ur.type2-8332	21ur.type2-8332
21ur.type2-834	21ur.type2-834	21ur.type2-834
21ur.type2-8340	21ur.type2-8340	21ur.type2-8340
21ur.type2-8353	21ur.type2-8353	21ur.type2-8353
21ur.type2-8358	21ur.type2-8358	21ur.type2-8358
21ur.type2-8359	21ur.type2-8359	21ur.type2-8359
21ur.type2-8370	21ur.type2-8370	21ur.type2-8370
21ur.type2-838	21ur.type2-838	21ur.type2-838
21ur.type2-8383	21ur.type2-8383	21ur.type2-8383
21ur.type2-8393	21ur.type2-8393	21ur.type2-8393
21ur.type2-84	21ur.type2-84	21ur.type2-84
21ur.type2-841	21ur.type2-841	21ur.type2-841
21ur.type2-8410	21ur.type2-8410	21ur.type2-8410
21ur.type2-8412	21ur.type2-8412	21ur.type2-8412
21ur.type2-842	21ur.type2-842	21ur.type2-842
21ur.type2-8420	21ur.type2-8420	21ur.type2-8420
21ur.type2-8423	21ur.type2-8423	21ur.type2-8423
21ur.type2-8437	21ur.type2-8437	21ur.type2-8437
21ur.type2-8444	21ur.type2-8444	21ur.type2-8444
21ur.type2-8449	21ur.type2-8449	21ur.type2-8449
21ur.type2-846	21ur.type2-846	21ur.type2-846
21ur.type2-847	21ur.type2-847	21ur.type2-847
21ur.type2-8473	21ur.type2-8473	21ur.type2-8473
21ur.type2-8487	21ur.type2-8487	21ur.type2-8487
21ur.type2-8493	21ur.type2-8493	21ur.type2-8493
21ur.type2-850	21ur.type2-850	21ur.type2-850
21ur.type2-8506	21ur.type2-8506	21ur.type2-8506
21ur.type2-851	21ur.type2-851	21ur.type2-851
21ur.type2-8519	21ur.type2-8519	21ur.type2-8519
21ur.type2-852	21ur.type2-852	21ur.type2-852
21ur.type2-8527	21ur.type2-8527	21ur.type2-8527
21ur.type2-8530	21ur.type2-8530	21ur.type2-8530
21ur.type2-854	21ur.type2-854	21ur.type2-854
21ur.type2-8545	21ur.type2-8545	21ur.type2-8545
21ur.type2-8546	21ur.type2-8546	21ur.type2-8546
21ur.type2-8548	21ur.type2-8548	21ur.type2-8548
21ur.type2-8560	21ur.type2-8560	21ur.type2-8560
21ur.type2-8561	21ur.type2-8561	21ur.type2-8561
21ur.type2-8581	21ur.type2-8581	21ur.type2-8581
21ur.type2-8583	21ur.type2-8583	21ur.type2-8583
21ur.type2-8584	21ur.type2-8584	21ur.type2-8584
21ur.type2-859	21ur.type2-859	21ur.type2-859
21ur.type2-8601	21ur.type2-8601	21ur.type2-8601
21ur.type2-8602	21ur.type2-8602	21ur.type2-8602
21ur.type2-8613	21ur.type2-8613	21ur.type2-8613
21ur.type2-862	21ur.type2-862	21ur.type2-862
21ur.type2-8626	21ur.type2-8626	21ur.type2-8626
21ur.type2-8627	21ur.type2-8627	21ur.type2-8627
21ur.type2-8629	21ur.type2-8629	21ur.type2-8629
21ur.type2-863	21ur.type2-863	21ur.type2-863
21ur.type2-8630	21ur.type2-8630	21ur.type2-8630
21ur.type2-8632	21ur.type2-8632	21ur.type2-8632
21ur.type2-8636	21ur.type2-8636	21ur.type2-8636
21ur.type2-8637	21ur.type2-8637	21ur.type2-8637
21ur.type2-8642	21ur.type2-8642	21ur.type2-8642
21ur.type2-8644	21ur.type2-8644	21ur.type2-8644
21ur.type2-8661	21ur.type2-8661	21ur.type2-8661
21ur.type2-8662	21ur.type2-8662	21ur.type2-8662
21ur.type2-8664	21ur.type2-8664	21ur.type2-8664
21ur.type2-871	21ur.type2-871	21ur.type2-871
21ur.type2-872	21ur.type2-872	21ur.type2-872
21ur.type2-8731	21ur.type2-8731	21ur.type2-8731
21ur.type2-8733	21ur.type2-8733	21ur.type2-8733
21ur.type2-8734	21ur.type2-8734	21ur.type2-8734
21ur.type2-8737	21ur.type2-8737	21ur.type2-8737
21ur.type2-874	21ur.type2-874	21ur.type2-874
21ur.type2-8740	21ur.type2-8740	21ur.type2-8740
21ur.type2-8741	21ur.type2-8741	21ur.type2-8741
21ur.type2-8747	21ur.type2-8747	21ur.type2-8747
21ur.type2-8762	21ur.type2-8762	21ur.type2-8762
21ur.type2-8767	21ur.type2-8767	21ur.type2-8767
21ur.type2-8779	21ur.type2-8779	21ur.type2-8779
21ur.type2-8797	21ur.type2-8797	21ur.type2-8797
21ur.type2-88	21ur.type2-88	21ur.type2-88
21ur.type2-8804	21ur.type2-8804	21ur.type2-8804
21ur.type2-8812	21ur.type2-8812	21ur.type2-8812
21ur.type2-8820	21ur.type2-8820	21ur.type2-8820
21ur.type2-883	21ur.type2-883	21ur.type2-883
21ur.type2-8847	21ur.type2-8847	21ur.type2-8847
21ur.type2-8863	21ur.type2-8863	21ur.type2-8863
21ur.type2-8870	21ur.type2-8870	21ur.type2-8870
21ur.type2-888	21ur.type2-888	21ur.type2-888
21ur.type2-8895	21ur.type2-8895	21ur.type2-8895
21ur.type2-89	21ur.type2-89	21ur.type2-89
21ur.type2-8900	21ur.type2-8900	21ur.type2-8900
21ur.type2-891	21ur.type2-891	21ur.type2-891
21ur.type2-8913	21ur.type2-8913	21ur.type2-8913
21ur.type2-8925	21ur.type2-8925	21ur.type2-8925
21ur.type2-8928	21ur.type2-8928	21ur.type2-8928
21ur.type2-8937	21ur.type2-8937	21ur.type2-8937
21ur.type2-8947	21ur.type2-8947	21ur.type2-8947
21ur.type2-8953	21ur.type2-8953	21ur.type2-8953
21ur.type2-8956	21ur.type2-8956	21ur.type2-8956
21ur.type2-896	21ur.type2-896	21ur.type2-896
21ur.type2-8965	21ur.type2-8965	21ur.type2-8965
21ur.type2-8971	21ur.type2-8971	21ur.type2-8971
21ur.type2-8979	21ur.type2-8979	21ur.type2-8979
21ur.type2-898	21ur.type2-898	21ur.type2-898
21ur.type2-899	21ur.type2-899	21ur.type2-899
21ur.type2-8998	21ur.type2-8998	21ur.type2-8998
21ur.type2-9	21ur.type2-9	21ur.type2-9
21ur.type2-90	21ur.type2-90	21ur.type2-90
21ur.type2-9002	21ur.type2-9002	21ur.type2-9002
21ur.type2-9008	21ur.type2-9008	21ur.type2-9008
21ur.type2-9016	21ur.type2-9016	21ur.type2-9016
21ur.type2-9018	21ur.type2-9018	21ur.type2-9018
21ur.type2-903	21ur.type2-903	21ur.type2-903
21ur.type2-9042	21ur.type2-9042	21ur.type2-9042
21ur.type2-905	21ur.type2-905	21ur.type2-905
21ur.type2-9055	21ur.type2-9055	21ur.type2-9055
21ur.type2-906	21ur.type2-906	21ur.type2-906
21ur.type2-908	21ur.type2-908	21ur.type2-908
21ur.type2-9080	21ur.type2-9080	21ur.type2-9080
21ur.type2-9082	21ur.type2-9082	21ur.type2-9082
21ur.type2-9083	21ur.type2-9083	21ur.type2-9083
21ur.type2-9089	21ur.type2-9089	21ur.type2-9089
21ur.type2-909	21ur.type2-909	21ur.type2-909
21ur.type2-91	21ur.type2-91	21ur.type2-91
21ur.type2-9113	21ur.type2-9113	21ur.type2-9113
21ur.type2-9117	21ur.type2-9117	21ur.type2-9117
21ur.type2-9122	21ur.type2-9122	21ur.type2-9122
21ur.type2-9125	21ur.type2-9125	21ur.type2-9125
21ur.type2-9127	21ur.type2-9127	21ur.type2-9127
21ur.type2-9128	21ur.type2-9128	21ur.type2-9128
21ur.type2-9129	21ur.type2-9129	21ur.type2-9129
21ur.type2-913	21ur.type2-913	21ur.type2-913
21ur.type2-9134	21ur.type2-9134	21ur.type2-9134
21ur.type2-914	21ur.type2-914	21ur.type2-914
21ur.type2-9140	21ur.type2-9140	21ur.type2-9140
21ur.type2-9142	21ur.type2-9142	21ur.type2-9142
21ur.type2-9145	21ur.type2-9145	21ur.type2-9145
21ur.type2-9154	21ur.type2-9154	21ur.type2-9154
21ur.type2-9157	21ur.type2-9157	21ur.type2-9157
21ur.type2-916	21ur.type2-916	21ur.type2-916
21ur.type2-9183	21ur.type2-9183	21ur.type2-9183
21ur.type2-919	21ur.type2-919	21ur.type2-919
21ur.type2-92	21ur.type2-92	21ur.type2-92
21ur.type2-9217	21ur.type2-9217	21ur.type2-9217
21ur.type2-9222	21ur.type2-9222	21ur.type2-9222
21ur.type2-9236	21ur.type2-9236	21ur.type2-9236
21ur.type2-9245	21ur.type2-9245	21ur.type2-9245
21ur.type2-9253	21ur.type2-9253	21ur.type2-9253
21ur.type2-9256	21ur.type2-9256	21ur.type2-9256
21ur.type2-9257	21ur.type2-9257	21ur.type2-9257
21ur.type2-9271	21ur.type2-9271	21ur.type2-9271
21ur.type2-9274	21ur.type2-9274	21ur.type2-9274
21ur.type2-9279	21ur.type2-9279	21ur.type2-9279
21ur.type2-9282	21ur.type2-9282	21ur.type2-9282
21ur.type2-9284	21ur.type2-9284	21ur.type2-9284
21ur.type2-9286	21ur.type2-9286	21ur.type2-9286
21ur.type2-93	21ur.type2-93	21ur.type2-93
21ur.type2-930	21ur.type2-930	21ur.type2-930
21ur.type2-9300	21ur.type2-9300	21ur.type2-9300
21ur.type2-9304	21ur.type2-9304	21ur.type2-9304
21ur.type2-931	21ur.type2-931	21ur.type2-931
21ur.type2-9313	21ur.type2-9313	21ur.type2-9313
21ur.type2-933	21ur.type2-933	21ur.type2-933
21ur.type2-9341	21ur.type2-9341	21ur.type2-9341
21ur.type2-9345	21ur.type2-9345	21ur.type2-9345
21ur.type2-9346	21ur.type2-9346	21ur.type2-9346
21ur.type2-9349	21ur.type2-9349	21ur.type2-9349
21ur.type2-935	21ur.type2-935	21ur.type2-935
21ur.type2-9355	21ur.type2-9355	21ur.type2-9355
21ur.type2-9358	21ur.type2-9358	21ur.type2-9358
21ur.type2-9362	21ur.type2-9362	21ur.type2-9362
21ur.type2-9374	21ur.type2-9374	21ur.type2-9374
21ur.type2-9379	21ur.type2-9379	21ur.type2-9379
21ur.type2-9399	21ur.type2-9399	21ur.type2-9399
21ur.type2-9403	21ur.type2-9403	21ur.type2-9403
21ur.type2-9407	21ur.type2-9407	21ur.type2-9407
21ur.type2-9409	21ur.type2-9409	21ur.type2-9409
21ur.type2-9411	21ur.type2-9411	21ur.type2-9411
21ur.type2-9436	21ur.type2-9436	21ur.type2-9436
21ur.type2-945	21ur.type2-945	21ur.type2-945
21ur.type2-9454	21ur.type2-9454	21ur.type2-9454
21ur.type2-946	21ur.type2-946	21ur.type2-946
21ur.type2-9460	21ur.type2-9460	21ur.type2-9460
21ur.type2-9466	21ur.type2-9466	21ur.type2-9466
21ur.type2-9470	21ur.type2-9470	21ur.type2-9470
21ur.type2-9497	21ur.type2-9497	21ur.type2-9497
21ur.type2-9505	21ur.type2-9505	21ur.type2-9505
21ur.type2-952	21ur.type2-952	21ur.type2-952
21ur.type2-958	21ur.type2-958	21ur.type2-958
21ur.type2-96	21ur.type2-96	21ur.type2-96
21ur.type2-970	21ur.type2-970	21ur.type2-970
21ur.type2-976	21ur.type2-976	21ur.type2-976
21ur.type2-979	21ur.type2-979	21ur.type2-979
21ur.type2-980	21ur.type2-980	21ur.type2-980
21ur.type2-981	21ur.type2-981	21ur.type2-981
21ur.type2-986	21ur.type2-986	21ur.type2-986
21ur.type2-989	21ur.type2-989	21ur.type2-989
21ur.type2-990	21ur.type2-990	21ur.type2-990
21ur.type2-992	21ur.type2-992	21ur.type2-992
21ur.type2-993	21ur.type2-993	21ur.type2-993
